Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Sonipat,"18,59,000","1,48,720","79,253",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Sonipat,"19,93,000","1,59,440","84,047",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Sonipat,"20,09,000","2,00,900","84,619",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Manesar,"10,99,000","87,920","52,067",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Manesar,"12,20,000","97,600","56,395",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Manesar,"13,15,000","1,05,200","59,794",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Manesar,"13,60,000","1,08,800","61,403",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Manesar,"14,01,000","1,12,080","62,870",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Manesar,"14,96,000","1,19,680","66,268",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Manesar,"15,41,000","1,23,280","67,878",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Manesar,"15,51,000","1,24,080","68,236",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Manesar,"15,67,000","1,25,360","68,808",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Manesar,"16,91,000","1,35,280","73,244",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Manesar,"17,01,000","1,36,080","73,601",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Manesar,"17,07,000","1,36,560","73,816",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Manesar,"17,17,000","1,37,360","74,174",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Manesar,"18,43,000","1,47,440","78,681",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Manesar,"18,59,000","1,48,720","79,253",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Manesar,"19,93,000","1,59,440","84,047",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Manesar,"20,09,000","2,00,900","84,619",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Sohna,"10,99,000","87,920","52,067",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Sohna,"12,20,000","97,600","56,395",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Sohna,"13,15,000","1,05,200","59,794",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Sohna,"13,60,000","1,08,800","61,403",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Sohna,"14,01,000","1,12,080","62,870",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Sohna,"14,96,000","1,19,680","66,268",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Sohna,"15,41,000","1,23,280","67,878",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Sohna,"15,51,000","1,24,080","68,236",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Sohna,"15,67,000","1,25,360","68,808",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Sohna,"16,91,000","1,35,280","73,244",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Sohna,"17,01,000","1,36,080","73,601",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Sohna,"17,07,000","1,36,560","73,816",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Sohna,"17,17,000","1,37,360","74,174",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Sohna,"18,43,000","1,47,440","78,681",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Sohna,"18,59,000","1,48,720","79,253",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Sohna,"19,93,000","1,59,440","84,047",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Sohna,"20,09,000","2,00,900","84,619",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Palwal,"10,99,797","87,983","52,096",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Palwal,"12,20,798","97,663","56,424",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Palwal,"13,15,797","1,05,263","59,822",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Palwal,"13,60,797","1,08,863","61,432",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Palwal,"14,01,798","1,12,143","62,899",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Palwal,"14,96,797","1,19,743","66,297",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Palwal,"15,41,798","1,23,343","67,907",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Palwal,"15,51,798","1,24,143","68,264",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Palwal,"15,67,798","1,25,423","68,837",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Palwal,"16,91,798","1,35,343","73,272",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Palwal,"17,01,797","1,36,143","73,630",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Palwal,"17,07,798","1,36,623","73,845",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Palwal,"17,17,798","1,37,423","74,202",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Palwal,"18,43,787","1,47,502","78,709",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Palwal,"18,59,787","1,48,782","79,281",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Palwal,"19,93,787","1,59,502","84,075",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Palwal,"20,09,787","2,00,978","84,647",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Bangalore,"10,99,000","2,07,381","30,141",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Bangalore,"12,20,000","2,30,214","31,767",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Bangalore,"13,15,000","2,48,141","33,542",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Bangalore,"13,60,000","2,56,632","33,616",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Bangalore,"14,01,000","2,64,369","34,157",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Bangalore,"14,96,000","2,82,295","36,011",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Bangalore,"15,41,000","2,90,787","36,007",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Bangalore,"15,51,000","2,92,674","36,136",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Bangalore,"15,67,000","2,95,693","36,350",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Bangalore,"16,91,000","3,19,092","37,991",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Bangalore,"17,01,000","3,20,979","38,126",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Bangalore,"17,07,000","3,22,111","38,206",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Bangalore,"17,17,000","3,23,998","38,341",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Bangalore,"18,43,000","3,47,774","43,213",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Bangalore,"18,59,000","3,50,793","43,463",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Bangalore,"19,93,000","3,76,079","45,555",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Bangalore,"20,09,000","4,01,398","45,805",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Mumbai,"10,99,000","1,36,876","42,765",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Mumbai,"12,20,000","1,51,686","46,182",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Mumbai,"13,15,000","1,09,662","48,685",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Mumbai,"13,60,000","1,68,822","49,870",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Mumbai,"14,01,000","1,73,840","50,950",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Mumbai,"14,96,000","1,24,432","53,453",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Mumbai,"15,41,000","1,90,976","54,639",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Mumbai,"15,51,000","1,93,200","48,817",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Mumbai,"15,67,000","1,94,159","55,323",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Mumbai,"16,91,000","2,09,336","58,590",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Mumbai,"17,01,000","2,10,560","58,853",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT DT,Petrol,Mumbai,"17,07,000","2,11,295","59,012",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD DT,Petrol,Mumbai,"17,17,000","2,12,519","59,275",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT,Petrol,Mumbai,"18,43,000","2,27,941","62,594",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta Plus Hybrid CVT DT,Petrol,Mumbai,"18,59,000","2,29,900","63,016",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT,Petrol,Mumbai,"19,93,000","2,46,301","66,546",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha Plus Hybrid CVT DT,Petrol  Top Model,Mumbai,"20,09,000","2,68,751","66,967",N/A
Maruti,Maruti Suzuki Grand Vitara,Sigma,Petrol  Base Model,Pune,"10,99,000","1,34,518","41,120",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta,Petrol,Pune,"12,20,000","1,49,328","43,880",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta CNG,CNG  Base Model,Pune,"13,15,000","1,07,304","47,163",N/A
Maruti,Maruti Suzuki Grand Vitara,Delta AT,Petrol,Pune,"13,60,000","1,66,464","47,074",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta,Petrol,Pune,"14,01,000","1,71,482","48,010",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta CNG,CNG  Top Model,Pune,"14,96,000","1,22,074","51,392",N/A
Maruti,Maruti Suzuki Grand Vitara,Zeta AT,Petrol,Pune,"15,41,000","1,88,618","51,203",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha,Petrol,Pune,"15,51,000","1,89,842","51,431",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha DT,Petrol,Pune,"15,67,000","1,91,801","51,797",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AT,Petrol,Pune,"16,91,000","2,06,978","54,625",N/A
Maruti,Maruti Suzuki Grand Vitara,Alpha AWD,Petrol,Pune,"17,01,000","2,08,202","53,911",N/A
