Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Pune,"6,11,500","71,160","26,607",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Pune,"6,28,500","73,068","27,065",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Pune,"6,73,500","50,638","28,868",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Pune,"6,56,499","76,209","27,820",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Pune,"6,59,500","76,546","27,900",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Pune,"7,04,500","81,595","29,113",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Hyderabad,"4,99,000","64,870","25,386",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Hyderabad,"5,36,500","75,110","50,599",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Hyderabad,"5,83,500","81,690","53,866",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Hyderabad,"6,11,500","85,610","55,815",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Hyderabad,"6,28,500","87,990","56,994",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Hyderabad,"6,56,499","91,910","58,941",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Hyderabad,"6,59,500","92,330","59,150",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Hyderabad,"6,73,500","94,290","60,946",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Hyderabad,"7,04,500","98,631","62,280",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Chennai,"4,99,000","59,880","25,386",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Chennai,"5,36,500","69,745","23,514",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Chennai,"5,83,500","75,855","24,712",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Chennai,"6,11,500","79,495","25,426",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Chennai,"6,28,500","81,705","25,860",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Chennai,"6,56,499","85,345","26,574",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus,Petrol,Chennai,"6,59,500","85,735","26,650",N/A
Maruti,Maruti Suzuki Celerio,VXI CNG,CNG,Chennai,"6,73,500","87,555","27,007",N/A
Maruti,Maruti Suzuki Celerio,ZXI Plus AMT,Petrol  Top Model,Chennai,"7,04,500","91,585","27,797",N/A
Maruti,Maruti Suzuki Celerio,Dream Edition,Petrol  Base Model,Ahmedabad,"4,99,000","29,940","25,386",N/A
Maruti,Maruti Suzuki Celerio,LXI,Petrol,Ahmedabad,"5,36,500","28,953","26,372",N/A
Maruti,Maruti Suzuki Celerio,VXI,Petrol,Ahmedabad,"5,83,500","31,140","28,069",N/A
Maruti,Maruti Suzuki Celerio,ZXI,Petrol,Ahmedabad,"6,11,500","32,442","28,807",N/A
Maruti,Maruti Suzuki Celerio,VXI AMT,Petrol,Ahmedabad,"6,28,500","33,233","30,594",N/A
Maruti,Maruti Suzuki Celerio,ZXI AMT,Petrol,Ahmedabad,"6,56,500","34,535","30,915",N/A
