Brand,Model,Variant,Fuel Type,City,Ex-Showroom Price,RTO,Insurance,On-Road Price
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Bangalore,"3,99,000","57,577","18,268",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Bangalore,"4,83,500","69,770","19,974",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Bangalore,"4,99,000","64,870","25,386",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Bangalore,"4,99,500","72,079","20,334",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Bangalore,"5,35,000","83,140","20,967",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Bangalore,"5,51,000","85,626","21,428",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Base Model,Bangalore,"5,73,500","89,123","22,814",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Bangalore,"5,80,000","90,133","22,065",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Top Model,Bangalore,"5,96,000","92,619","22,851",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Mumbai,"3,99,000","48,018","24,551",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Mumbai,"4,83,500","57,499","27,418",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Mumbai,"4,99,000","54,890","25,386",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Mumbai,"4,99,500","54,945","25,404",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Mumbai,"5,35,000","63,277","29,165",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Mumbai,"5,51,000","65,072","29,708",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Mumbai,"5,73,500","44,198","31,471",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Mumbai,"5,96,000","45,804","32,234",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Mumbai,"5,80,000","68,887","30,861",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Pune,"3,99,000","47,318","22,280",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Pune,"4,83,500","56,799","24,854",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Pune,"4,99,000","54,890","25,386",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Pune,"4,99,500","58,594","25,341",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Pune,"5,35,000","62,577","26,422",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Pune,"5,51,000","64,372","26,908",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Pune,"5,73,500","43,498","28,197",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Pune,"5,96,000","45,104","28,906",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Pune,"5,80,001","67,626","27,792",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Hyderabad,"3,99,000","51,871","42,363",N/A
Maruti,Maruti Suzuki Alto K10,Dream Edition,Petrol,Hyderabad,"4,99,000","64,870","25,386",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Hyderabad,"4,83,500","62,855","48,520",N/A
Maruti,Maruti Suzuki Alto K10,VXI,Petrol,Hyderabad,"4,99,500","64,935","50,543",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus,Petrol,Hyderabad,"5,35,000","74,900","52,269",N/A
Maruti,Maruti Suzuki Alto K10,VXI AT,Petrol,Hyderabad,"5,51,000","77,141","53,432",N/A
Maruti,Maruti Suzuki Alto K10,LXI S-CNG,CNG  Base Model,Hyderabad,"5,73,500","80,290","55,641",N/A
Maruti,Maruti Suzuki Alto K10,VXI Plus AT,Petrol  Top Model,Hyderabad,"5,80,001","81,201","55,549",N/A
Maruti,Maruti Suzuki Alto K10,VXI S-CNG,CNG  Top Model,Hyderabad,"5,96,000","83,440","57,320",N/A
Maruti,Maruti Suzuki Alto K10,STD,Petrol  Base Model,Chennai,"3,99,000","47,880","21,881",N/A
Maruti,Maruti Suzuki Alto K10,LXI,Petrol,Chennai,"4,83,500","58,020","23,815",N/A
