Brand,Model,Variant,Ex-Showroom Price,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Transmission,Gearbox,Drive Type,Fuel Type,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Steering Type,Steering Column,Turning Radius,Front Brake Type,Rear Brake Type,Length,Width,Height,Boot Space,Seating Capacity,Ground Clearance Unladen,Wheel Base,Kerb Weight,Gross Weight,No. of Doors,Power Steering,Air Conditioner,Heater,Adjustable Steering,Height Adjustable Driver Seat,Automatic Climate Control,Accessory Power Outlet,Trunk Light,Vanity Mirror,Rear Reading Lamp,Rear Seat Headrest,Adjustable Headrest,Rear Seat Centre Arm Rest,Rear AC Vents,Cruise Control,Parking Sensors,Real-Time Vehicle Tracking,KeyLess Entry,Engine Start/Stop Button,Voice Commands,USB Charger,Hands-Free Tailgate,Gear Shift Indicator,Luggage Hook & Net,Idle Start-Stop System,Follow Me Home Headlamps,Additional Features (Comfort & Convenience),Power Windows,Cup Holders,Tachometer,Leather Wrapped Steering Wheel,Glove Box,Additional Features (Interior),Adjustable Headlamps,Rear Window Defogger,Wheel Covers,Alloy Wheels,Outside Rear View Mirror Turn Indicators,Integrated Antenna,Projector Headlamps,Automatic Headlamps,Fog Lights,Antenna,Sunroof,Boot Opening,Outside Rear View Mirror (ORVM),Tyre Size,Tyre Type,Wheel Size,LED DRLs,LED Headlamps,LED Fog Lamps,Additional Features (Exterior),Anti-lock Braking System (ABS),Central Locking,No. of Airbags,Driver Airbag,Passenger Airbag,Side Airbag,Side Airbag-Rear,Day & Night Rear View Mirror,Curtain Airbag,Electronic Brakeforce Distribution (EBD),Seat Belt Warning,Tyre Pressure Monitoring System (TPMS),Engine Immobilizer,Electronic Stability Control (ESC),Rear Camera,Anti-Theft Device,Anti-Pinch Power Windows,Speed Alert,Speed Sensing Auto Door Lock,ISOFIX Child Seat Mounts,Pretensioners & Force Limiter Seatbelts,Hill Assist,Impact Sensing Auto Door Unlock,360 View Camera,Global NCAP Safety Rating,Global NCAP Child Safety Rating,Radio,Wireless Phone Charging,Bluetooth Connectivity,Touchscreen,Touchscreen Size,Android Auto,Apple CarPlay,USB Ports,Speakers,Driver Attention Warning,Live Location,Over the Air (OTA) Updates,Google / Alexa Connectivity,Over Speeding Alert,Tow Away Alert,Smartwatch App,Valet Mode,Remote Door Lock/Unlock,Geo-fence Alert,City-wise Prices
Maruti,Maruti Suzuki Brezza,Brezza Zxi Plus AT,Rs.13.98 Lakh*Get On-Road Price,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,48 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,328 Litres,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,Front & Rear,N/A,No,Yes,Yes,Yes,N/A,Front & Rear,Front & Rear,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,N/A,Yes,Yes,Yes,Front,Shark Fin,Single Pane,Manual,Powered & Folding,215/60 R16,"Tubeless, Radial",N/A,Yes,Yes,Yes,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.17.15 Lakh; Mumbai: Rs.16.41 Lakh; Pune: Rs.16.35 Lakh; Hyderabad: Rs.17.51 Lakh; Chennai: Rs.17.19 Lakh; Ahmedabad: Rs.15.61 Lakh; Lucknow: Rs.15.91 Lakh; Jaipur: Rs.16.71 Lakh; Patna: Rs.16.13 Lakh; Chandigarh: Rs.16.15 Lakh
Maruti,Maruti Suzuki Brezza,Brezza Zxi Plus AT DT,Rs.14.14 Lakh*Get On-Road Price,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,4,4,N/A,6-Speed,FWD,N/A,N/A,48 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,N/A,Ventilated Disc,Drum,3995 mm,1790 mm,1685 mm,328 Litres,5,198 mm,2500 mm,N/A,N/A,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,N/A,Yes,Yes,Yes,Yes,Rear,N/A,Yes,Yes,N/A,Front & Rear,N/A,No,Yes,Yes,Yes,N/A,Front & Rear,Front & Rear,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,N/A,Yes,Yes,Yes,Front,Shark Fin,Single Pane,Manual,Powered & Folding,215/60 R16,"Tubeless, Radial",N/A,Yes,Yes,Yes,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,N/A,N/A,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.15.60 Lakh; Mumbai: Rs.16.60 Lakh; Pune: Rs.16.54 Lakh; Hyderabad: Rs.17.71 Lakh; Chennai: Rs.17.38 Lakh; Ahmedabad: Rs.15.79 Lakh; Lucknow: Rs.16.09 Lakh; Jaipur: Rs.16.90 Lakh; Patna: Rs.16.45 Lakh; Chandigarh: Rs.16.33 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Sigma,Rs.7.51 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,960-970 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,No,Front,N/A,Yes,N/A,Yes,No,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,Yes,No,No,Yes,Yes,No,N/A,Shark Fin,N/A,N/A,Manual,195/60 R16,Radial Tubeless,16 Inch,No,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,No,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,No,No,No,No,inch,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bangalore: Rs.8.95 Lakh; Mumbai: Rs.8.72 Lakh; Pune: Rs.8.65 Lakh; Hyderabad: Rs.8.91 Lakh; Chennai: Rs.8.82 Lakh; Ahmedabad: Rs.8.44 Lakh; Lucknow: Rs.8.40 Lakh; Jaipur: Rs.8.59 Lakh; Patna: Rs.8.66 Lakh; Chandigarh: Rs.8.41 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta,Rs.8.38 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,960-970 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,Yes,N/A,Yes,No,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,Yes,No,Yes,Yes,Yes,No,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,16 Inch,No,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.9.95 Lakh; Mumbai: Rs.9.69 Lakh; Pune: Rs.9.62 Lakh; Hyderabad: Rs.9.93 Lakh; Chennai: Rs.9.81 Lakh; Ahmedabad: Rs.9.38 Lakh; Lucknow: Rs.9.34 Lakh; Jaipur: Rs.9.55 Lakh; Patna: Rs.9.72 Lakh; Chandigarh: Rs.9.35 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Sigma CNG,Rs.8.46 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,76.43bhp@6000rpm,98.5Nm@4300rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,N/A,5,N/A,2520 mm,1050-1060 kg,1480 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,No,Front,N/A,Yes,N/A,No,No,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,Yes,No,No,Yes,Yes,No,N/A,Shark Fin,N/A,N/A,Manual,195/60 R16,Radial Tubeless,16 Inch,No,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,No,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,No,No,No,No,inch,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Bangalore: Rs.10.06 Lakh; Mumbai: Rs.9.45 Lakh; Pune: Rs.9.39 Lakh; Hyderabad: Rs.10.19 Lakh; Chennai: Rs.9.92 Lakh; Ahmedabad: Rs.9.48 Lakh; Lucknow: Rs.9.45 Lakh; Jaipur: Rs.9.65 Lakh; Patna: Rs.9.83 Lakh; Chandigarh: Rs.9.43 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta Plus,Rs.8.78 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,965-970 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.10.42 Lakh; Mumbai: Rs.10.15 Lakh; Pune: Rs.10.08 Lakh; Hyderabad: Rs.10.39 Lakh; Chennai: Rs.10.27 Lakh; Ahmedabad: Rs.9.82 Lakh; Lucknow: Rs.9.78 Lakh; Jaipur: Rs.10 Lakh; Patna: Rs.10.18 Lakh; Chandigarh: Rs.9.79 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta AMT,Rs.8.82 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed AMT,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,965-975 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,No,N/A,Yes,No,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,Yes,No,Yes,Yes,Yes,No,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,16 Inch,No,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.10.48 Lakh; Mumbai: Rs.10.22 Lakh; Pune: Rs.10.13 Lakh; Hyderabad: Rs.10.46 Lakh; Chennai: Rs.10.35 Lakh; Ahmedabad: Rs.9.88 Lakh; Lucknow: Rs.9.82 Lakh; Jaipur: Rs.10.05 Lakh; Patna: Rs.10.24 Lakh; Chandigarh: Rs.9.84 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta Plus Opt,Rs.8.93 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,960-970 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.10.60 Lakh; Mumbai: Rs.10.34 Lakh; Pune: Rs.10.25 Lakh; Hyderabad: Rs.10.59 Lakh; Chennai: Rs.10.53 Lakh; Ahmedabad: Rs.9.99 Lakh; Lucknow: Rs.9.94 Lakh; Jaipur: Rs.10.19 Lakh; Patna: Rs.10.36 Lakh; Chandigarh: Rs.10.27 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta Plus AMT,Rs.9.22 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed AMT,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,965-975 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,No,N/A,Yes,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.10.95 Lakh; Mumbai: Rs.10.67 Lakh; Pune: Rs.10.59 Lakh; Hyderabad: Rs.10.93 Lakh; Chennai: Rs.10.79 Lakh; Ahmedabad: Rs.10.31 Lakh; Lucknow: Rs.10.26 Lakh; Jaipur: Rs.10.50 Lakh; Patna: Rs.10.70 Lakh; Chandigarh: Rs.10.28 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta CNG,Rs.9.32 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,76.43bhp@6000rpm,98.5Nm@4300rpm,4,4,N/A,5-Speed,FWD,N/A,N/A,N/A,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,N/A,5,N/A,2520 mm,1050-1060 kg,1480 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,Yes,N/A,No,No,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,Yes,No,Yes,Yes,Yes,No,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,16 Inch,No,No,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.11.07 Lakh; Mumbai: Rs.10.39 Lakh; Pune: Rs.10.32 Lakh; Hyderabad: Rs.11.20 Lakh; Chennai: Rs.10.91 Lakh; Ahmedabad: Rs.10.42 Lakh; Lucknow: Rs.10.39 Lakh; Jaipur: Rs.10.62 Lakh; Patna: Rs.10.81 Lakh; Chandigarh: Rs.10.37 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta Plus Opt AMT,Rs.9.38 Lakh*Get On-Road Price,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,4,4,N/A,5-Speed AMT,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,965-975 kg,1450 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,No,N/A,Yes,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.11.13 Lakh; Mumbai: Rs.10.85 Lakh; Pune: Rs.10.76 Lakh; Hyderabad: Rs.11.10 Lakh; Chennai: Rs.11.04 Lakh; Ahmedabad: Rs.10.48 Lakh; Lucknow: Rs.10.43 Lakh; Jaipur: Rs.10.70 Lakh; Patna: Rs.10.87 Lakh; Chandigarh: Rs.10.45 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Delta Plus Turbo,Rs.9.72 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,Yes,No,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,No,No,Rear,No,Yes,No,Yes,Front,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,N/A,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,2,Yes,Yes,No,No,Yes,No,Yes,Yes,N/A,Yes,Yes,No,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,No,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,No,Yes,No,No,No,No,No,No,No,Bangalore: Rs.11.48 Lakh; Mumbai: Rs.11.23 Lakh; Pune: Rs.11.10 Lakh; Hyderabad: Rs.11.51 Lakh; Chennai: Rs.11.31 Lakh; Ahmedabad: Rs.10.86 Lakh; Lucknow: Rs.10.77 Lakh; Jaipur: Rs.11.01 Lakh; Patna: Rs.11.21 Lakh; Chandigarh: Rs.10.77 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Zeta Turbo,Rs.10.55 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,Yes,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,No,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,N/A,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,No,N/A,N/A,Yes,Yes,Yes,Yes,7 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.12.91 Lakh; Mumbai: Rs.12.38 Lakh; Pune: Rs.12.25 Lakh; Hyderabad: Rs.12.90 Lakh; Chennai: Rs.12.92 Lakh; Ahmedabad: Rs.11.90 Lakh; Lucknow: Rs.12 Lakh; Jaipur: Rs.12.04 Lakh; Patna: Rs.12.26 Lakh; Chandigarh: Rs.11.79 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Alpha Turbo,Rs.11.47 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered & Folding,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.03 Lakh; Mumbai: Rs.13.45 Lakh; Pune: Rs.13.31 Lakh; Hyderabad: Rs.14.02 Lakh; Chennai: Rs.14 Lakh; Ahmedabad: Rs.12.91 Lakh; Lucknow: Rs.13.03 Lakh; Jaipur: Rs.13.08 Lakh; Patna: Rs.13.32 Lakh; Chandigarh: Rs.12.81 Lakh
Maruti,Maruti Suzuki FRONX,FRONX Alpha Turbo DT,Rs.11.63 Lakh*Get On-Road Price,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,3,4,N/A,5-Speed,FWD,N/A,N/A,37 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,Electric,Tilt & Telescopic,4.9 m,Disc,Drum,3995 mm,1765 mm,1550 mm,308 Litres,5,N/A,2520 mm,1015-1030 kg,1480 kg,5,Yes,Yes,Yes,N/A,Yes,Yes,N/A,N/A,N/A,Yes,N/A,Yes,N/A,Yes,Yes,Rear,Yes,Yes,Yes,Yes,Front & Rear,N/A,Yes,N/A,Yes,Yes,N/A,Front & Rear,Front Only,Yes,Yes,Yes,N/A,N/A,Yes,No,Yes,Yes,Yes,No,Yes,N/A,Shark Fin,N/A,N/A,Powered & Folding,195/60 R16,Radial Tubeless,N/A,Yes,Yes,N/A,N/A,Yes,Yes,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,N/A,Yes,Yes,With Guidedlines,Yes,Driver,Yes,Yes,Yes,Driver and Passenger,Yes,Yes,Yes,N/A,N/A,Yes,Yes,Yes,Yes,9 Inch,Yes,Yes,Yes,Front & Rear,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bangalore: Rs.14.22 Lakh; Mumbai: Rs.13.63 Lakh; Pune: Rs.13.49 Lakh; Hyderabad: Rs.14.22 Lakh; Chennai: Rs.14.21 Lakh; Ahmedabad: Rs.13.09 Lakh; Lucknow: Rs.13.22 Lakh; Jaipur: Rs.13.43 Lakh; Patna: Rs.13.51 Lakh; Chandigarh: Rs.12.99 Lakh
