Brand,Brand Link,Brand Image,Model Name,Model Price,Model Image,Fuel Type,Mileage,Transmission,Engine,Power,Safety Rating
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Optra SRV,7.50 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,12.3 kmpl,1598 cc,5 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Sail,8.44 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,22.1 kmpl,1248 cc,5 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Sail Hatchback,7.46 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,22.1 kmpl,1248 cc,5 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Sail Hatchback 2012-2013,6.62 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,22.1 kmpl,1248 cc,5 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Silverado,8.17 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,17.4 kmpl,1498 cc,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Spark,4.22 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,16.2 kmpl,995 cc,5 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Spark 2007-2012,4.31 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,16.5 kmpl,995 cc,5 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Tavera 2003-2007,7.57 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,14.8 kmpl,2499 cc,7 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Tavera 2012-2017,11.50 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,13.58 kmpl,2499 cc,7 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Tavera,11.58 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,13.58 kmpl,2499 cc,9 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Tavera Neo,10.12 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,14.8 kmpl,2499 cc,7 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chevrolet Trailblazer,26.99 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,11.45 kmpl,2776 cc,7 Seats,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,8 years ago,3.2K Views,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,8 years ago,274 Views,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,47K Views,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,957 Views,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,8 years ago,372 Views,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Shruti,"May 28, 2023",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Jun 19, 2018",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By akas,"Jun 28, 2017",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Rachit Shad,"May 29, 2017",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Konark,"Oct 23, 2015",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Abhijeet,"Nov 11, 2014",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Abhijeet,"Aug 25, 2014",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Abhijeet,"Aug 05, 2014",,,,
Chevrolet,https://www.cardekho.com/cars/Chevrolet,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Abhijeet,"Jun 19, 2014",,,,
Chrysler,https://www.cardekho.com/cars/Chrysler,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chrysler 300,80 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Chrysler/Chrysler-300/3065/1560597052315/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,9 kmpl,5654 cc,5 Seats,,
Chrysler,https://www.cardekho.com/cars/Chrysler,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Chrysler Avenger,30 Lakh,https://stimg.cardekho.com/pwa/img/dummy_image_360x240.png?impolicy=resize&imwidth=480,Petrol,,,,,
Conquest,https://www.cardekho.com/cars/Conquest,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Conquest Evade,8.50 Cr,https://stimg.cardekho.com/images/carexteriorimages/630x420/Conquest/Conquest-Evade/2077/front-left-side-47.jpg?impolicy=resize&imwidth=480,Diesel,5 kmpl,6690 cc,6 Seats,,
Conquest,https://www.cardekho.com/cars/Conquest,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Anonymous,"Aug 18, 2012",,,,
Daewoo,https://www.cardekho.com/cars/Daewoo,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Daewoo Cielo,6.95 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Daewoo/Daewoo-Cielo/155/1560751321762/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,,,,,
Daewoo,https://www.cardekho.com/cars/Daewoo,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Daewoo Matiz,4.15 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Daewoo/Daewoo-Matiz/169/1560751367796/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,18.5 kmpl,796 cc,5 Seats,,
Daewoo,https://www.cardekho.com/cars/Daewoo,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Daewoo Nexia,6.59 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,18.5 kmpl,1498 cc,5 Seats,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Datsun GO,6.51 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Datsun/Datsun-GO/6649/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,19.59 kmpl,1198 cc,5 Seats,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Datsun GO Plus,7 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Datsun/Datsun-GO-Plus/6654/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,18.57 kmpl,1198 cc,7 Seats,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Datsun redi-GO 2016-2020,4.37 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,23 kmpl,999 cc,5 Seats,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Datsun redi-GO,4.96 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,22 kmpl,999 cc,5 Seats,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,5 years ago,76.4K Views,,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,6 years ago,2.1K Views,,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,8 years ago,54.8K Views,,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,35.4K Views,,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Tarun,"Dec 25, 2022",,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Rohit,"Nov 10, 2021",,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Sep 27, 2019",,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Oct 11, 2018",,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Raunak,"Jan 18, 2018",,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Jul 13, 2017",,,,
Datsun,https://www.cardekho.com/cars/Datsun,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Prithvi,"Dec 19, 2014",,,,
DC,https://www.cardekho.com/cars/DC,https://stimg.cardekho.com/pwa/img/spacer3x2.png,DC Avanti,60 Lakh,https://stimg.cardekho.com/images/carexteriorimages/360x240/DC/DC-Avanti/1560752465120/047.jpg?impolicy=resize&imwidth=480,Petrol,10 kmpl,1998 cc,2 Seats,,
DC,https://www.cardekho.com/cars/DC,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,6 years ago,410 Views,,,,
DC,https://www.cardekho.com/cars/DC,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dinesh,"Feb 08, 2018",,,,
DC,https://www.cardekho.com/cars/DC,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Alshaar,"Aug 01, 2016",,,,
DC,https://www.cardekho.com/cars/DC,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Nabeel,"Dec 14, 2015",,,,
DC,https://www.cardekho.com/cars/DC,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Abhijeet,"Apr 18, 2016",,,,
Dodge,https://www.cardekho.com/cars/Dodge,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Dodge Nitro,50 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Dodge/Dodge-Nitro/3172/1560753014813/front-left-side-47.jpg?impolicy=resize&imwidth=480,Diesel,9 kmpl,2768 cc,7 Seats,,
Dodge,https://www.cardekho.com/cars/Dodge,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg2.cardekho.com/images/carNewsimages/userimages/650X420/19687/AutoMobiles.jpg,By Arun,"Dec 08, 2016",,,,
Dodge,https://www.cardekho.com/cars/Dodge,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Raunak,"Mar 12, 2015",,,,
Dodge,https://www.cardekho.com/cars/Dodge,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Abhijeet,"Feb 16, 2015",,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat 1100,10 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Fiat/Fiat-1100/4303/1560845956458/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,14.6 kmpl,1100 cc,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat 500,29.85 Lakh,https://stimg.cardekho.com/car-images/carexteriorimages/630x420/Fiat/Fiat-500/front-left-side-047.jpg?impolicy=resize&imwidth=480,Petrol,19 kmpl,1368 cc,4 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Abarth,29.85 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,19 kmpl,1368 cc,4 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Abarth Avventura,9.89 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,17.1 kmpl,1368 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Adventure,3.59 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,15.5 kmpl,1596 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Avventura,8.84 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.5 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Avventura Urban Cross,9.78 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,14.4 kmpl,1368 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Ducato,16 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,13 kmpl,2999 cc,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Grande Punto 2009-2014,7.24 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.5 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Grande Punto,7.92 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.5 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Linea,10.63 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.4 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Linea 2008-2012,9.76 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.4 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Linea 2012-2014,9.76 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.4 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Linea Classic,8.25 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,19.5 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Millicento,10 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,14.6 kmpl,1089 cc,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Palio,3.59 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,15.5 kmpl,1596 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Palio D,3.59 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,15.5 kmpl,1910 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Palio NV,3.59 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,15.5 kmpl,1581 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Palio Stile,5.78 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,13.8 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Petra,5.09 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,15.5 kmpl,1596 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Petra D,5.09 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,15.5 kmpl,1910 cc,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Premier Padmini,1.20 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,1089 cc,5 Seats,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Punto,6.87 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.3 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Abarth Punto,9.67 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,16.3 kmpl,1368 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Punto EVO,7.48 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.5 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Punto Pure,5.63 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Diesel,20.3 kmpl,1248 cc,5 Seats,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Siena,5.25 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,1242 cc,5 Seats,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Fiat Uno,5.66 Lakh,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Petrol,18 kmpl,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,8 years ago,1.4K Views,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,217 Views,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,334 Views,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,221 Views,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,9 years ago,2.4K Views,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Tushar,"Jul 15, 2016",,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Arun,"Nov 16, 2015",,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Arun,"Nov 12, 2015",,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Konark,"Nov 08, 2015",,,,
Fiat,https://www.cardekho.com/cars/Fiat,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Akshit,"Oct 23, 2015",,,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Hindustan Motors Ambassador,6.09 Lakh,https://stimg.cardekho.com/car-images/carexteriorimages/large/HindustanMotors/Hindustan-Motors-Ambassador-Avigo-1800-ISZ-MPFI/front-left-side-047.jpg?impolicy=resize&imwidth=480,Diesel,13.5 kmpl,1995 cc,5 Seats,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Hindustan Motors Contessa,5.42 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Hindustan-Motors/Hindustan-Motors-Contessa/260/1561017872303/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,14 kmpl,1799 cc,5 Seats,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,,,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Dipan,"Oct 30, 2024",,,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Ansh,"Mar 14, 2023",,,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Tarun,"May 27, 2022",,,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By CarDekho,"Jul 23, 2021",,,,
Hindustan Motors,https://www.cardekho.com/cars/Hindustan_Motors,https://stimg.cardekho.com/pwa/img/spacer3x2.png,,,https://stimg.cardekho.com/pwa/img/spacer3x2.png,By Raunak,"Apr 08, 2019",,,,
Hummer,https://www.cardekho.com/cars/Hummer,https://stimg.cardekho.com/pwa/img/spacer3x2.png,Hummer H2,75 Lakh,https://stimg.cardekho.com/images/carexteriorimages/630x420/Hummer/Hummer-H2/321/1561092676445/front-left-side-47.jpg?impolicy=resize&imwidth=480,Petrol,3700 cc,5 Seats,,,
